,gene_name,p-value,logFC,-logQ
8150,Phf23,0.8244414164385183,-0.47839257,0.08384019923282052
8151,Commd8,0.8241014769825264,-0.7591706,0.084019307501826
8152,Setd3,0.8241014769825264,-0.33768883,0.084019307501826
8153,Pom121,0.8237615705205816,-0.42227566,0.08419847227295572
8154,Daglb,0.8237615705205816,-1.32151,0.08419847227295572
8155,Lrmp,0.8235916296816306,-1.2654752,0.0842880758489942
8156,S100a4,0.8230818568252529,-0.40721783,0.08455697134945081
8157,Nelfe,0.8230818568252529,-1.2672957,0.08455697134945081
8158,Hexa,0.8230818568252529,-0.4727128,0.08455697134945081
8159,Map3k1,0.8227420497150322,-1.0317509,0.08473630566874328
8160,C2cd5,0.8227420497150322,-0.8758024,0.08473630566874328
8161,Zfp354c,0.8225721586212156,-0.44829032,0.08482599402669637
8162,Tlk1,0.8220625352772462,-0.54771876,0.08509514390422239
8163,Mpc1,0.8218926775007169,-0.5873103,0.08518488880085233
8164,Aldh4a1,0.8217228280727319,-0.96175677,0.08527464783432549
8165,Pdhb,0.8217228280727319,-0.6523066,0.08527464783432549
8166,Tfam,0.8217228280727319,-0.24973162,0.08527464783432549
8167,Fpgs,0.8213831542931396,-0.9235225,0.08545420831527901
8168,RP24-547D11.2,0.8213831542931396,-1.1712128,0.08545420831527901
8169,C1qb,0.8210435139999479,-1.2323184,0.08563382535403667
8170,Dars,0.8208737064299593,-0.71337926,0.08572365508476461
8171,Cpsf1,0.8207039072546167,-1.1310943,0.08581349895755046
8172,Btrc,0.8203643341185869,-1.1023122,0.08599322913277063
8173,Wdr44,0.820194560173255,-0.6904299,0.08608311543694214
8174,Fam199x,0.8200247946532804,-0.96631277,0.08617301588664568
8175,Atp7a,0.8200247946532804,-1.225656,0.08617301588664568
8176,Rhbdd3,0.8200247946532804,-1.1824719,0.08617301588664568
8177,Zfp219,0.8200247946532804,-1.2685152,0.08617301588664568
8178,Usb1,0.8200247946532804,-1.4432359,0.08617301588664568
8179,Rbm17,0.8200247946532804,-0.5401061,0.08617301588664568
8180,B3glct,0.8198550375663376,-0.6800716,0.08626293048274969
8181,Csrnp3,0.8196852889201003,-1.7299114,0.0863528592261223
8182,Gpatch1,0.8193458169804309,-1.7315226,0.08653275915814533
8183,Pskh1,0.8190063788956372,-2.5180748,0.08671271568965792
8184,Zmym3,0.8190063788956372,-1.6625254,0.08671271568965792
8185,Hhex,0.8190063788956372,-1.4993826,0.08671271568965792
8186,Metap1d,0.8190063788956372,-1.4467611,0.08671271568965792
8187,Chek1,0.8186669747270654,-1.9936154,0.08689272882760148
8188,Haus6,0.8186669747270654,-1.2641202,0.08689272882760148
8189,Csf2rb,0.8186669747270654,-0.9596515,0.08689272882760148
8190,Eml2,0.8186669747270654,-1.7542915,0.08689272882760148
8191,Mlst8,0.8183276045360426,-2.6592584,0.08707279857891549
8192,Sart3,0.8183276045360426,-1.0392456,0.08707279857891549
8193,Tfap4,0.8183276045360426,-2.306652,0.08707279857891549
8194,Eepd1,0.8183276045360426,-2.3657825,0.08707279857891549
8195,Tnfrsf26,0.8183276045360426,-2.4037123,0.08707279857891549
8196,Yipf2,0.8181579322012714,-0.7688568,0.08716285468675462
8197,Msmo1,0.8181579322012714,-1.1136142,0.08716285468675462
8198,Tubgcp5,0.8179882683838764,-0.41800788,0.08725292495053798
8199,Usp42,0.817648966331856,-2.9059558,0.08743310794940475
8200,Ska3,0.817648966331856,-2.4134169,0.08743310794940475
8201,Rab38,0.817648966331856,-1.6960343,0.08743310794940475
8202,Incenp,0.817648966331856,-0.4985414,0.08743310794940475
8203,Mnd1,0.817648966331856,-2.490147,0.08743310794940475
8204,Gcc1,0.817479328112548,-1.0316503,0.08752322068622181
8205,Ccdc88c,0.8173096984412509,-0.80734265,0.08761334758245021
8206,Slc1a5,0.8169704647733116,-0.8139005,0.0877936438566068
8207,Ccnb2,0.816800860791977,-1.1728214,0.08788381323626775
8208,Armc5,0.8162921003503357,-0.7654448,0.08815440635597462
8209,Wipf1,0.8159529697177039,-0.63537467,0.08833487259504191
8210,Snrpa1,0.8152748119160191,-0.9121355,0.08869597508657034
8211,Chm,0.8152748119160191,-0.6418193,0.08869597508657034
8212,Poglut1,0.8152748119160191,-0.75685817,0.08869597508657034
8213,Sart1,0.8149357848692546,-0.7601292,0.08887661135287706
8214,AC101915.2,0.8144273092885985,-2.0371685,0.08914767204747841
8215,RP24-398O5.2,0.8144273092885985,-1.7351173,0.08914767204747841
8216,Ccdc34,0.814088368983579,-0.5024263,0.08932845005072886
8217,Surf6,0.814088368983579,-2.131795,0.08932845005072886
8218,Mrps35,0.8137494634821407,-2.2756803,0.08950928476086074
8219,Gypc,0.8135800238018425,-0.89577514,0.08959972338316793
8220,Casp8ap2,0.8134105928453306,-0.5040612,0.08969017618478806
8221,Mphosph9,0.8134105928453306,-1.6961612,0.08969017618478806
8222,Kifc1,0.8134105928453306,-2.6508255,0.08969017618478806
8223,Psmd2,0.8132411706202329,-0.43585786,0.08978064316658504
8224,Cacul1,0.8132411706202329,-0.9239459,0.08978064316658504
8225,Herc4,0.8129023523947851,-1.107036,0.08996161967416506
8226,Vps26b,0.8129023523947851,-0.91643983,0.08996161967416506
8227,Sp4,0.8129023523947851,-1.0580622,0.08996161967416506
8228,Mob4,0.8118861080652935,-0.67062,0.09050488961096803
8229,Pptc7,0.8115474302742752,-0.47414535,0.0906860930842764
8230,Mrpl2,0.8112087877442111,-0.78740114,0.09086735331627736
8231,Hmbox1,0.8103623360853291,-0.5659301,0.09132075226084008
8232,Mthfd1,0.8095161061389862,-1.4052933,0.09177450609812861
8233,Psmd5,0.8088392824535214,-1.0541296,0.09213776476310166
8234,Nceh1,0.8085009242017965,-1.5736421,0.09231947931291587
8235,Brca1,0.808162601758403,-1.1522362,0.09250125068346436
8236,Fam53b,0.8078243151840605,-1.4465784,0.09268307888163188
8237,Rxrb,0.8076551853667528,-0.92323786,0.09277401429322372
8238,Dkc1,0.8074860645394687,-0.48841947,0.09286496391430128
8239,Ncf4,0.8074860645394687,-0.79819494,0.09286496391430128
8240,Sdcbp,0.8073169527097924,-0.42201108,0.0929559277457246
8241,Ammecr1l,0.8073169527097924,-0.94219744,0.0929559277457246
8242,Pan3,0.8068096712822344,-0.81257164,0.09322890451066873
8243,Chmp5,0.8066405955188072,-0.9836299,0.09331992519207388
8244,Arhgap4,0.8064715287908902,-1.5782849,0.0934109600881237
8245,Por,0.8063024711060605,-0.45083234,0.09350200919967748
8246,Usp1,0.8061334224718931,-0.4910921,0.09359307252759463
8247,Mycbp,0.8059643828959626,-1.1114486,0.09368415007273427
8248,Mxi1,0.8057953523858417,-0.5783837,0.09377524183595556
8249,Plekho1,0.8056263309491019,-0.9939913,0.09386634781811752
8250,Col15a1,0.8054573185933138,-0.22415055,0.09395746802007889
8251,Ccl6,0.8047813601310405,-0.77373374,0.0943220910430929
8252,Pold3,0.8047813601310405,-0.7729573,0.0943220910430929
8253,Kmt2b,0.8042744870050862,-0.69376856,0.09459570766031633
8254,Wipf2,0.8039366172825241,-0.59528345,0.09477818987036768
8255,Csnk1a1,0.8039366172825241,-0.14816843,0.09477818987036768
8256,Rfwd2,0.8037676961523419,-0.7191419,0.09486945231753773
8257,Sub1,0.8029232281146342,-0.1753446,0.09532597800913425
8258,Stxbp5,0.8029232281146342,-0.75381464,0.09532597800913425
8259,Tdrp,0.8027543620826005,-0.68632144,0.09541732584460413
8260,Abhd2,0.8027543620826005,-0.8188671,0.09541732584460413
8261,Brms1l,0.8027543620826005,-0.6651451,0.09541732584460413
8262,Synj1,0.8025855052600191,-0.48619583,0.0955086879144575
8263,Asf1a,0.8025855052600191,-1.2490587,0.0955086879144575
8264,Wrn,0.8020789901244555,-0.6935884,0.09578285953888661
8265,Ptbp2,0.8014037660004254,-0.5753077,0.09614862103813228
8266,Kansl1l,0.8014037660004254,-0.5728109,0.09614862103813228
8267,Add3,0.8010662095270202,-0.4926089,0.09633158723174305
8268,Zfp692,0.8010662095270202,-1.2039863,0.09633158723174305
8269,Wdr20,0.8010662095270202,-0.6412236,0.09633158723174305
8270,Atp2b4,0.8007286901930826,-0.44965762,0.0965146103971431
8271,Pycr1,0.8007286901930826,-2.0144427,0.0965146103971431
8272,Stx6,0.8003912080588819,-2.0249493,0.09669769054117835
8273,Ndufaf2,0.8003912080588819,-0.7807446,0.09669769054117835
8274,Psmd9,0.8003912080588819,-1.3656932,0.09669769054117835
8275,G0s2,0.8000537631846669,-1.3444896,0.09688082767069288
8276,Rfx5,0.8000537631846669,-1.5703638,0.09688082767069288
8277,Rars2,0.8000537631846669,-1.5942435,0.09688082767069288
8278,AC161342.2,0.7997163556306658,-2.4761426,0.09706402179252888
8279,Sertad3,0.7997163556306658,-1.7083579,0.09706402179252888
8280,Nr4a2,0.7993789854570855,-2.3204794,0.0972472729135269
8281,Arl11,0.7993789854570855,-2.197615,0.0972472729135269
8282,Chmp6,0.799041652724112,-2.1123817,0.09743058104052586
8283,Ezh2,0.7988730004166552,-0.68025774,0.0975222564834123
8284,Gpsm2,0.7987043574919106,-0.9106004,0.0976139461803626
8285,RP24-387G4.1,0.7987043574919106,-2.6639156,0.0976139461803626
8286,Gfod1,0.7987043574919106,-1.914224,0.0976139461803626
8287,Trim23,0.7983670998206253,-0.8942427,0.09779736833987254
8288,Lrrc8b,0.7980298797703793,-1.0773026,0.09798084752588902
8289,Ulbp1,0.7976926974012748,-1.208118,0.09816438374524382
8290,Bcl2l11,0.7976926974012748,-0.45777366,0.09816438374524382
8291,Dscr3,0.7973555527733927,-1.3777016,0.09834797700476691
8292,Fubp3,0.7973555527733927,-0.36867714,0.09834797700476691
8293,Slf1,0.7970184459467928,-1.2224617,0.09853162731128645
8294,Fbxo42,0.7966813769815139,-1.2784342,0.09871533467162898
8295,Nup153,0.7966813769815139,-0.6961023,0.09871533467162898
8296,RP23-392C14.2,0.7963443459375736,-1.2099342,0.09889909909261897
8297,Fancg,0.7963443459375736,-1.21538,0.09889909909261897
8298,Rnf145,0.7963443459375736,-1.6411061,0.09889909909261897
8299,Prkaa1,0.7960073528749682,-1.4247121,0.09908292058107955
8300,Slc31a2,0.7960073528749682,-1.066672,0.09908292058107955
8301,Ptgs1,0.7958388706054091,-1.1062126,0.09917485272774289
8302,Sgpp1,0.7956703978536728,-0.592651,0.09926679914383169
8303,Prpsap2,0.7956703978536728,-1.504494,0.09926679914383169
8304,Bcl2l13,0.795333480933641,-1.4368505,0.09945073478769495
8305,Wdr77,0.795333480933641,-0.82910293,0.09945073478769495
8306,RP23-315I4.2,0.795333480933641,-1.1586235,0.09945073478769495
8307,Rnf38,0.7951650367803289,-0.821576,0.0995427240171737
8308,Rapgef2,0.7949966021748056,-0.8540211,0.0996347275194868
8309,Wdr46,0.7949966021748056,-1.7356226,0.0996347275194868
8310,Pitrm1,0.7943229593803469,-0.81140476,0.10000288427411812
8311,Ino80c,0.7943229593803469,-1.9741904,0.10000288427411812
8312,Scly,0.7943229593803469,-1.920543,0.10000288427411812
8313,Pde12,0.7943229593803469,-2.0634108,0.10000288427411812
8314,Capza2,0.7939861954644817,-0.27583665,0.1001870483105841
8315,Rpl3-ps1,0.7939861954644817,-1.8461001,0.1001870483105841
8316,Mid1ip1,0.7939861954644817,-0.7907555,0.1001870483105841
8317,Sgol1,0.7936494699493288,-1.1509781,0.10037126946223168
8318,Fam117a,0.7936494699493288,-1.2118278,0.10037126946223168
8319,Ube2g1,0.793481121610716,-0.851345,0.10046340145837632
8320,Hist1h1c,0.7933127828947142,-0.52884686,0.10055554773586954
8321,Aqr,0.7931444538087982,-1.0306865,0.10064770829556213
8322,Pdxk,0.79230295309203,-1.0474547,0.10110872535678712
8323,Ebi3,0.7919664204773915,-1.2815763,0.10129323218643944
8324,Znrf2,0.7916299266220952,-0.8709623,0.10147779617209983
8325,Slc25a51,0.7912934715858371,-0.6107901,0.10166241732056652
8326,Hprt,0.7911252586434964,-0.6493013,0.10175474933297624
8327,Cab39l,0.7909570554282914,-1.4237417,0.10184709563863605
8328,Snrpe,0.7909570554282914,-0.29775465,0.10184709563863605
8329,Abl2,0.7899480408243462,-0.87925285,0.10240147367840026
8330,Dnajc2,0.7894436654423268,-0.7538163,0.10267885572592668
8331,Plscr1,0.7889393782749992,-0.7593576,0.10295636648909505
8332,Cdkn2aipnl,0.7882671329553081,-0.7046559,0.10332658110389376
8333,Ern1,0.7879310693879236,-1.6396639,0.10351177425394108
8334,Dcaf13,0.7875950452947945,-0.69654,0.10369702464145952
8335,Usp37,0.7875950452947945,-0.6416306,0.10369702464145952
8336,Mbtd1,0.7867551581518185,-0.6104623,0.10416040106866253
8337,Rfwd3,0.7859155190223854,-1.006361,0.10462413537825753
8338,Vav1,0.7849082807503519,-1.0245864,0.1051810891034575
8339,Lactb2,0.7842369885120033,-0.70640117,0.10555267806766098
8340,Stk38,0.7835658567808574,-0.6394373,0.10592449627955587
8341,Pcna,0.7828948860303377,-0.59618485,0.1062965437931978
8342,Thumpd3,0.7828948860303377,-1.1376944,0.1062965437931978
8343,Cdkn2c,0.7818887327779617,-0.96143657,0.10685504512261432
8344,Arsk,0.7815534293630735,-1.1210409,0.10704132694180543
8345,Stx2,0.7815534293630735,-1.4013323,0.10704132694180543
8346,Wdr92,0.7815534293630735,-1.5199744,0.10704132694180543
8347,Fry,0.7812181665478751,-1.2577628,0.10722766612693356
8348,Ube2d3,0.7810505503836009,-0.21163182,0.10732085723383145
8349,RP24-271M20.8,0.7808829443913758,-1.5212054,0.10741406268474234
8350,Gart,0.7807153485785723,-0.6896169,0.10750728248050903
8351,Tbc1d31,0.7805477629525617,-1.3085171,0.10760051662197395
8352,Got2,0.7805477629525617,-0.73752105,0.10760051662197395
8353,Toporsos,0.7802126222903966,-0.8959477,0.10778702794536853
8354,Haus1,0.779877522463821,-2.5424004,0.10797359666166478
8355,Cpped1,0.779877522463821,-2.0599523,0.10797359666166478
8356,RP23-285D3.2,0.779877522463821,-2.0096328,0.10797359666166478
8357,Zdhhc13,0.779877522463821,-1.7116365,0.10797359666166478
8358,Dnah8,0.7795424635317534,-2.7490106,0.10816022277759944
8359,Tsnax,0.7795424635317534,-0.36326313,0.10816022277759944
8360,Amer1,0.7793749494195656,-1.0812058,0.10825355736253597
8361,Nrg2,0.7792074455530889,-2.6278684,0.10834690629990759
8362,Lamtor3,0.7792074455530889,-1.3939534,0.10834690629990759
8363,Pip5k1b,0.7792074455530889,-1.8720276,0.10834690629990759
8364,Met,0.7792074455530889,-2.518553,0.10834690629990759
8365,Fut7,0.7792074455530889,-3.1639566,0.10834690629990759
8366,Pnpt1,0.7788724685867,-2.5021434,0.10853364723532248
8367,Fgd2,0.7785375326914367,-3.3422525,0.10872044559057559
8368,Dym,0.7783700801638611,-1.2023013,0.10881386630274473
8369,Actr1b,0.7783700801638611,-0.5918067,0.10881386630274473
8370,Ppp5c,0.7780352059855788,-1.2074896,0.10900075080037307
8371,RP23-258M15.1,0.7777003730254458,-1.0753481,0.10918769273466097
8372,Nosip,0.7766961220415225,-1.5263861,0.10974886322472688
8373,Fam129b,0.7763614545414514,-1.4739373,0.10993603497288924
8374,Rab3d,0.7763614545414514,-1.1492318,0.10993603497288924
8375,Mcm10,0.7761941363546618,-0.9496542,0.11002964239790154
8376,Pop4,0.7760268285531469,-1.4763901,0.11012326419132062
8377,Arhgap25,0.7753577013464308,-1.3853081,0.11049789506585533
8378,Rhbdf2,0.7753577013464308,-1.6544937,0.11049789506585533
8379,Parp8,0.7751904455812251,-0.93605274,0.11059158871389974
8380,Zbtb7b,0.7750232002452584,-0.6652103,0.11068529673538663
8381,Taf2,0.7748559653458531,-0.88747907,0.11077901913115486
8382,Gmeb1,0.7741871302602432,-0.9541846,0.11115405247381428
8383,Usp32,0.7741871302602432,-0.92131305,0.11115405247381428
8384,Gen1,0.7741871302602432,-1.1719975,0.11115405247381428
8385,Cln6,0.7740199476534299,-1.7405977,0.11124784675356825
8386,Cmpk1,0.7738527755270816,-0.6001744,0.11134165541263444
8387,Senp1,0.7738527755270816,-1.0642695,0.11134165541263444
8388,Klf4,0.7730170723581922,-0.608745,0.11181091442697891
8389,Dock11,0.7725157766901944,-1.0667706,0.11209264244095428
8390,Gclc,0.772348699216905,-0.6795962,0.11218658055153223
8391,Plagl2,0.7721816322971365,-1.0303843,0.11228053304979861
8392,Lmbrd2,0.7716804949319266,-1.0253276,0.11256247687909737
8393,Nip7,0.7711794528110305,-1.2067444,0.11284455022771737
8394,Ccdc22,0.7708454777411483,-1.2747669,0.11303267109312912
8395,Fam53c,0.7706785061312835,-1.0375061,0.11312675311824326
8396,Arhgap15,0.7705115451478493,-0.9923957,0.11322084953941093
8397,Fra10ac1,0.7705115451478493,-1.5559553,0.11322084953941093
8398,Ilf3,0.7703445947981282,-0.5191944,0.11331496035746816
8399,Tctex1d2,0.7701776550894018,-1.2438571,0.11340908557325065
8400,Spag7,0.7701776550894018,-1.3141319,0.11340908557325065
8401,Stx17,0.7700107260289499,-0.9375831,0.11350322518759415
8402,Preb,0.7686756777563115,-0.9035827,0.114256860550787
8403,Aebp2,0.7685088448576796,-0.4721774,0.11435112978976822
8404,Entpd5,0.7681752112306541,-1.7683991,0.11453971148930121
8405,Stom,0.767841620545696,-1.2425729,0.11472835082315783
8406,Rad54l,0.767841620545696,-2.170068,0.11472835082315783
8407,Kdm6b,0.7676748413246428,-0.6167008,0.11482269210504306
8408,Slc35a3,0.7675080728608838,-0.6036479,0.11491704779801183
8409,Cdca4,0.7673413151616755,-0.91097015,0.11501141790289793
8410,Sc5d,0.7673413151616755,-0.87168056,0.11501141790289793
8411,Stap1,0.7668411067238918,-1.1676629,0.11529461469739856
8412,Hmgcr,0.7668411067238918,-0.67778766,0.11529461469739856
8413,Cox7c,0.7646746618683677,-0.22428264,0.11652330028192717
8414,Nuf2,0.7640084328942113,-1.2976427,0.11690184778660018
8415,Hdc,0.7635088757624005,-0.79929274,0.11718590992094864
8416,Gls,0.7633423785853282,-0.45332265,0.11728062616175558
8417,Cd59a,0.7631758923537202,-1.2603807,0.11737535683529333
8418,Polr2m,0.7631758923537202,-0.44938168,0.11737535683529333
8419,Epha2,0.7631758923537202,-1.3582855,0.11737535683529333
8420,Btnl9,0.7631758923537202,-1.396115,0.11737535683529333
8421,Skp2,0.7618443974032817,-0.6936118,0.11813372190161836
8422,Cops6,0.7618443974032817,-0.5861978,0.11813372190161836
8423,Drosha,0.7618443974032817,-1.6541082,0.11813372190161836
8424,RP23-344D2.9,0.7615116336251455,-1.6852638,0.1183234575536614
8425,Tsr2,0.7615116336251455,-1.545767,0.1183234575536614
8426,Cacfd1,0.7611789139460745,-2.479966,0.11851325097317317
8427,Nudt1,0.7611789139460745,-1.7869333,0.11851325097317317
8428,Twnk,0.7611789139460745,-1.715028,0.11851325097317317
8429,RP24-530N5.3,0.7608462384236635,-2.0450885,0.11870310216679272
8430,Btg3,0.7608462384236635,-2.1412027,0.11870310216679272
8431,Tbc1d24,0.7608462384236635,-0.7495905,0.11870310216679272
8432,Spry2,0.7608462384236635,-1.8989872,0.11870310216679272
8433,Sh3bp2,0.7605136071154834,-2.0027955,0.11889301114115713
8434,RP23-256L12.2,0.7605136071154834,-0.7707262,0.11889301114115713
8435,RP23-382I10.1,0.7598484773719756,-3.040466,0.11927300245866095
8436,Nhlrc2,0.7598484773719756,-1.1615679,0.11927300245866095
8437,Ddx46,0.7598484773719756,-0.39148498,0.11927300245866095
8438,Hnrnpll,0.7598484773719756,-0.8625838,0.11927300245866095
8439,Plaur,0.7595159790516665,-3.1027005,0.11946308481506601
8440,RP23-229N10.4,0.7595159790516665,-3.3553028,0.11946308481506601
8441,Kif21b,0.7591835251756252,-3.2298665,0.11965322497874747
8442,Pnn,0.7588511158012995,-0.36053407,0.11984342295633385
8443,Rnf4,0.7588511158012995,-0.6698849,0.11984342295633385
8444,Ffar2,0.7585187509861127,-1.2640717,0.12003367875445183
8445,Adam17,0.7578541552627239,-0.55706173,0.12041436383878133
8446,Isg20l2,0.7578541552627239,-1.3498363,0.12041436383878133
8447,Dcp2,0.7575219244692448,-0.4774304,0.12060479313823759
8448,Tmem170b,0.7575219244692448,-1.1940554,0.12060479313823759
8449,Fam160a2,0.7571897384643496,-1.0405855,0.12079528028471528
8450,Pxylp1,0.7568575973053376,-0.74847823,0.1209858252848324
8451,Tes,0.7568575973053376,-1.6751353,0.1209858252848324
8452,Mical1,0.7565255010494836,-0.93609387,0.12117642814520524
8453,Cmpk2,0.7561934497540368,-1.5507762,0.12136708887244858
8454,Vkorc1l1,0.7561934497540368,-0.56331664,0.12136708887244858
8455,Rnf144b,0.7561934497540368,-1.9233454,0.12136708887244858
8456,Memo1,0.7558614434762223,-0.92770636,0.1215578074731751
8457,Pdcd11,0.7556954572368031,-0.93843967,0.1216531884781606
8458,B4galt3,0.7555294822732398,-1.6716474,0.12174858395399603
8459,Klf5,0.7538703543810525,-2.107245,0.12270333479078403
8460,Arhgef6,0.7538703543810525,-0.84318495,0.12270333479078403
8461,Ikbkb,0.7532070207471954,-1.0037535,0.12308564051735457
8462,Lpcat1,0.7528754221990617,-0.62093425,0.12327688027672247
8463,Rbmxl1,0.7523781098731034,-0.8327817,0.12356384855442806
8464,Wdhd1,0.7522123619252549,-0.88679934,0.12365953362060099
8465,Eps15,0.7518809003134543,-0.9228741,0.12385094721829742
8466,Senp5,0.751549484460929,-1.3146694,0.1240424187752861
8467,Usf1,0.75088679026117,-1.4873524,0.12442553579349319
8468,Phf14,0.7507211453996105,-0.6202171,0.1245213512828953
