,allpair,ligpair,recpair,LRScore,type_gene_A,type_gene_B,gene_A,gene_B,source,target,cellpair,interaction_type
15256,OsteoCAR/Vcam1|L@Ly6ClowMac/Itga4_Itgb7|R,OsteoCAR/Vcam1|L,Ly6ClowMac/Itga4_Itgb7|R,-0.4285822,Ligand,Receptor,Vcam1|L,Itga4_Itgb7|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15257,OsteoCAR/Vcam1|L@MK/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,MK/Itga4_Itgb1|R,-0.33396542,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
15258,OsteoCAR/Vcam1|L@MK/Itga4_Itgb7|R,OsteoCAR/Vcam1|L,MK/Itga4_Itgb7|R,-0.4059986,Ligand,Receptor,Vcam1|L,Itga4_Itgb7|R,OsteoCAR,MK,OsteoCAR@MK,LR
15259,OsteoCAR/Vcam1|L@MonoPro/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,MonoPro/Itga4_Itgb1|R,-0.34059644,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15260,OsteoCAR/Vcam1|L@Neut1/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,Neut1/Itga4_Itgb1|R,-0.35799563,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15261,OsteoCAR/Vcam1|L@Neut2/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,Neut2/Itga4_Itgb1|R,-0.34383142,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15262,OsteoCAR/Vcam1|L@OsteoCAR/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,OsteoCAR/Itga4_Itgb1|R,-0.3672359,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15263,OsteoCAR/Vcam1|L@OsteoCAR/Itga9_Itgb1|R,OsteoCAR/Vcam1|L,OsteoCAR/Itga9_Itgb1|R,1.0108757,Ligand,Receptor,Vcam1|L,Itga9_Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15264,OsteoCAR/Vcam1|L@ResMac/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,ResMac/Itga4_Itgb1|R,-0.24264205,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15265,OsteoCAR/Vcam1|L@ResMac/Itga4_Itgb7|R,OsteoCAR/Vcam1|L,ResMac/Itga4_Itgb7|R,-0.4746368,Ligand,Receptor,Vcam1|L,Itga4_Itgb7|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15266,OsteoCAR/Vcam1|L@Spp1+Mac/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,Spp1+Mac/Itga4_Itgb1|R,-0.3637278,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15267,OsteoCAR/Vcam1|L@TCells/Itga4_Itgb1|R,OsteoCAR/Vcam1|L,TCells/Itga4_Itgb1|R,-0.38994014,Ligand,Receptor,Vcam1|L,Itga4_Itgb1|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15268,OsteoCAR/Vcam1|L@TCells/Itga4_Itgb7|R,OsteoCAR/Vcam1|L,TCells/Itga4_Itgb7|R,-0.36319828,Ligand,Receptor,Vcam1|L,Itga4_Itgb7|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15269,OsteoCAR/Vcan|L@DC/Cd44|R,OsteoCAR/Vcan|L,DC/Cd44|R,0.58270276,Ligand,Receptor,Vcan|L,Cd44|R,OsteoCAR,DC,OsteoCAR@DC,LR
15270,OsteoCAR/Vcan|L@DC/Sell|R,OsteoCAR/Vcan|L,DC/Sell|R,0.59385616,Ligand,Receptor,Vcan|L,Sell|R,OsteoCAR,DC,OsteoCAR@DC,LR
15271,OsteoCAR/Vcan|L@DC/Tlr2|R,OsteoCAR/Vcan|L,DC/Tlr2|R,0.30228454,Ligand,Receptor,Vcan|L,Tlr2|R,OsteoCAR,DC,OsteoCAR@DC,LR
15272,OsteoCAR/Vcan|L@EC/Itgb1|R,OsteoCAR/Vcan|L,EC/Itgb1|R,1.1022185,Ligand,Receptor,Vcan|L,Itgb1|R,OsteoCAR,EC,OsteoCAR@EC,LR
15275,OsteoCAR/Vcan|L@InfiltMac/Cd44|R,OsteoCAR/Vcan|L,InfiltMac/Cd44|R,0.6734154,Ligand,Receptor,Vcan|L,Cd44|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15276,OsteoCAR/Vcan|L@InfiltMac/Itga4|R,OsteoCAR/Vcan|L,InfiltMac/Itga4|R,0.8810174,Ligand,Receptor,Vcan|L,Itga4|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15277,OsteoCAR/Vcan|L@InfiltMac/Sell|R,OsteoCAR/Vcan|L,InfiltMac/Sell|R,0.4956537,Ligand,Receptor,Vcan|L,Sell|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15278,OsteoCAR/Vcan|L@InfiltMac/Tlr2|R,OsteoCAR/Vcan|L,InfiltMac/Tlr2|R,0.39865947,Ligand,Receptor,Vcan|L,Tlr2|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15279,OsteoCAR/Vcan|L@Ly6ClowMac/Cd44|R,OsteoCAR/Vcan|L,Ly6ClowMac/Cd44|R,0.572309,Ligand,Receptor,Vcan|L,Cd44|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15280,OsteoCAR/Vcan|L@Ly6ClowMac/Itga4|R,OsteoCAR/Vcan|L,Ly6ClowMac/Itga4|R,1.1333225,Ligand,Receptor,Vcan|L,Itga4|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15281,OsteoCAR/Vcan|L@Ly6ClowMac/Itgb1|R,OsteoCAR/Vcan|L,Ly6ClowMac/Itgb1|R,0.9579691,Ligand,Receptor,Vcan|L,Itgb1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15282,OsteoCAR/Vcan|L@Ly6ClowMac/Tlr2|R,OsteoCAR/Vcan|L,Ly6ClowMac/Tlr2|R,0.3006251,Ligand,Receptor,Vcan|L,Tlr2|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15283,OsteoCAR/Vcan|L@MonoPro/Sell|R,OsteoCAR/Vcan|L,MonoPro/Sell|R,0.42319763,Ligand,Receptor,Vcan|L,Sell|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15284,OsteoCAR/Vcan|L@Neut2/Sell|R,OsteoCAR/Vcan|L,Neut2/Sell|R,0.4002489,Ligand,Receptor,Vcan|L,Sell|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15285,OsteoCAR/Vcan|L@OsteoCAR/Egfr|R,OsteoCAR/Vcan|L,OsteoCAR/Egfr|R,0.43706125,Ligand,Receptor,Vcan|L,Egfr|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15286,OsteoCAR/Vcan|L@OsteoCAR/Itgb1|R,OsteoCAR/Vcan|L,OsteoCAR/Itgb1|R,1.011598,Ligand,Receptor,Vcan|L,Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15287,OsteoCAR/Vcan|L@ResMac/Itga4|R,OsteoCAR/Vcan|L,ResMac/Itga4|R,0.8184528,Ligand,Receptor,Vcan|L,Itga4|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15288,OsteoCAR/Vcan|L@ResMac/Itgb1|R,OsteoCAR/Vcan|L,ResMac/Itgb1|R,0.7761611,Ligand,Receptor,Vcan|L,Itgb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15289,OsteoCAR/Vcan|L@ResMac/Tlr2|R,OsteoCAR/Vcan|L,ResMac/Tlr2|R,0.30394948,Ligand,Receptor,Vcan|L,Tlr2|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15290,OsteoCAR/Vcan|L@Spp1+Mac/Tlr2|R,OsteoCAR/Vcan|L,Spp1+Mac/Tlr2|R,0.51119244,Ligand,Receptor,Vcan|L,Tlr2|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15291,OsteoCAR/Vcan|L@TCells/Sell|R,OsteoCAR/Vcan|L,TCells/Sell|R,0.45968854,Ligand,Receptor,Vcan|L,Sell|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15293,OsteoCAR/Vcl|L@InfiltMac/Itgb5|R,OsteoCAR/Vcl|L,InfiltMac/Itgb5|R,0.3505813,Ligand,Receptor,Vcl|L,Itgb5|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15294,OsteoCAR/Vcl|L@Ly6ClowMac/Itgb5|R,OsteoCAR/Vcl|L,Ly6ClowMac/Itgb5|R,0.43258065,Ligand,Receptor,Vcl|L,Itgb5|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15295,OsteoCAR/Vcl|L@OsteoCAR/Itgb5|R,OsteoCAR/Vcl|L,OsteoCAR/Itgb5|R,0.15515137,Ligand,Receptor,Vcl|L,Itgb5|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15296,OsteoCAR/Vcl|L@ResMac/Itgb5|R,OsteoCAR/Vcl|L,ResMac/Itgb5|R,0.40232283,Ligand,Receptor,Vcl|L,Itgb5|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15297,OsteoCAR/Vcl|L@Spp1+Mac/Itgb5|R,OsteoCAR/Vcl|L,Spp1+Mac/Itgb5|R,0.45142522,Ligand,Receptor,Vcl|L,Itgb5|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15298,OsteoCAR/Vegfa|L@BCells/Nrp2|R,OsteoCAR/Vegfa|L,BCells/Nrp2|R,0.30697048,Ligand,Receptor,Vegfa|L,Nrp2|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15299,OsteoCAR/Vegfa|L@Baso/Itgb1|R,OsteoCAR/Vegfa|L,Baso/Itgb1|R,0.21262509,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
15300,OsteoCAR/Vegfa|L@DC/Cd44|R,OsteoCAR/Vegfa|L,DC/Cd44|R,0.13157272,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,DC,OsteoCAR@DC,LR
15301,OsteoCAR/Vegfa|L@DC/Gpc1|R,OsteoCAR/Vegfa|L,DC/Gpc1|R,-0.25993413,Ligand,Receptor,Vegfa|L,Gpc1|R,OsteoCAR,DC,OsteoCAR@DC,LR
15302,OsteoCAR/Vegfa|L@DC/Itgb1|R,OsteoCAR/Vegfa|L,DC/Itgb1|R,0.105865955,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,DC,OsteoCAR@DC,LR
15303,OsteoCAR/Vegfa|L@DC/Nrp1|R,OsteoCAR/Vegfa|L,DC/Nrp1|R,0.005715668,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,DC,OsteoCAR@DC,LR
15304,OsteoCAR/Vegfa|L@DC/Sirpa|R,OsteoCAR/Vegfa|L,DC/Sirpa|R,0.1334607,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,DC,OsteoCAR@DC,LR
15305,OsteoCAR/Vegfa|L@EC/Flt1_Kdr|R,OsteoCAR/Vegfa|L,EC/Flt1_Kdr|R,0.086289346,Ligand,Receptor,Vegfa|L,Flt1_Kdr|R,OsteoCAR,EC,OsteoCAR@EC,LR
15306,OsteoCAR/Vegfa|L@EC/Itgb1|R,OsteoCAR/Vegfa|L,EC/Itgb1|R,0.18805838,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,EC,OsteoCAR@EC,LR
15307,OsteoCAR/Vegfa|L@EC/Nrp1|R,OsteoCAR/Vegfa|L,EC/Nrp1|R,0.17123514,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,EC,OsteoCAR@EC,LR
15308,OsteoCAR/Vegfa|L@EC/Nrp2|R,OsteoCAR/Vegfa|L,EC/Nrp2|R,0.14523566,Ligand,Receptor,Vegfa|L,Nrp2|R,OsteoCAR,EC,OsteoCAR@EC,LR
15309,OsteoCAR/Vegfa|L@Ery/Itgb1|R,OsteoCAR/Vegfa|L,Ery/Itgb1|R,0.032643795,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,Ery,OsteoCAR@Ery,LR
15315,OsteoCAR/Vegfa|L@InfiltMac/Cd44|R,OsteoCAR/Vegfa|L,InfiltMac/Cd44|R,0.11513364,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15316,OsteoCAR/Vegfa|L@InfiltMac/Itgb1|R,OsteoCAR/Vegfa|L,InfiltMac/Itgb1|R,0.19704747,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15317,OsteoCAR/Vegfa|L@InfiltMac/Nrp1|R,OsteoCAR/Vegfa|L,InfiltMac/Nrp1|R,0.024945885,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15318,OsteoCAR/Vegfa|L@InfiltMac/Sirpa|R,OsteoCAR/Vegfa|L,InfiltMac/Sirpa|R,0.13190085,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15319,OsteoCAR/Vegfa|L@Ly6ClowMac/Cd44|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Cd44|R,0.12668717,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15320,OsteoCAR/Vegfa|L@Ly6ClowMac/Itgav|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Itgav|R,0.39730752,Ligand,Receptor,Vegfa|L,Itgav|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15321,OsteoCAR/Vegfa|L@Ly6ClowMac/Itgb1|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Itgb1|R,0.19550359,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15322,OsteoCAR/Vegfa|L@Ly6ClowMac/Nrp1|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Nrp1|R,0.06245631,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15323,OsteoCAR/Vegfa|L@Ly6ClowMac/Nrp2|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Nrp2|R,0.3990905,Ligand,Receptor,Vegfa|L,Nrp2|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15324,OsteoCAR/Vegfa|L@Ly6ClowMac/Sirpa|R,OsteoCAR/Vegfa|L,Ly6ClowMac/Sirpa|R,0.16764301,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15325,OsteoCAR/Vegfa|L@MK/Cd44|R,OsteoCAR/Vegfa|L,MK/Cd44|R,0.057899237,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,MK,OsteoCAR@MK,LR
15326,OsteoCAR/Vegfa|L@MK/Itgb1|R,OsteoCAR/Vegfa|L,MK/Itgb1|R,0.1368928,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,MK,OsteoCAR@MK,LR
15327,OsteoCAR/Vegfa|L@MK/Itgb3|R,OsteoCAR/Vegfa|L,MK/Itgb3|R,0.34509647,Ligand,Receptor,Vegfa|L,Itgb3|R,OsteoCAR,MK,OsteoCAR@MK,LR
15328,OsteoCAR/Vegfa|L@MonoPro/Cd44|R,OsteoCAR/Vegfa|L,MonoPro/Cd44|R,0.0657475,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15329,OsteoCAR/Vegfa|L@MonoPro/Gpc1|R,OsteoCAR/Vegfa|L,MonoPro/Gpc1|R,-0.0070494115,Ligand,Receptor,Vegfa|L,Gpc1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15330,OsteoCAR/Vegfa|L@MonoPro/Itgb1|R,OsteoCAR/Vegfa|L,MonoPro/Itgb1|R,0.08054578,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15331,OsteoCAR/Vegfa|L@MonoPro/Sirpa|R,OsteoCAR/Vegfa|L,MonoPro/Sirpa|R,-0.4249377,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,MonoPro,OsteoCAR@MonoPro,LR
15332,OsteoCAR/Vegfa|L@Neut1/Cd44|R,OsteoCAR/Vegfa|L,Neut1/Cd44|R,0.06767964,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15333,OsteoCAR/Vegfa|L@Neut1/Gpc1|R,OsteoCAR/Vegfa|L,Neut1/Gpc1|R,-0.00168854,Ligand,Receptor,Vegfa|L,Gpc1|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15334,OsteoCAR/Vegfa|L@Neut1/Sirpa|R,OsteoCAR/Vegfa|L,Neut1/Sirpa|R,0.038999707,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,Neut1,OsteoCAR@Neut1,LR
15335,OsteoCAR/Vegfa|L@Neut2/Cd44|R,OsteoCAR/Vegfa|L,Neut2/Cd44|R,0.087138295,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15336,OsteoCAR/Vegfa|L@Neut2/Gpc1|R,OsteoCAR/Vegfa|L,Neut2/Gpc1|R,0.009113699,Ligand,Receptor,Vegfa|L,Gpc1|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15337,OsteoCAR/Vegfa|L@Neut2/Sirpa|R,OsteoCAR/Vegfa|L,Neut2/Sirpa|R,0.08939314,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,Neut2,OsteoCAR@Neut2,LR
15338,OsteoCAR/Vegfa|L@OsteoCAR/Egfr|R,OsteoCAR/Vegfa|L,OsteoCAR/Egfr|R,0.10249084,Ligand,Receptor,Vegfa|L,Egfr|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15339,OsteoCAR/Vegfa|L@OsteoCAR/Gpc1|R,OsteoCAR/Vegfa|L,OsteoCAR/Gpc1|R,0.15341055,Ligand,Receptor,Vegfa|L,Gpc1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15340,OsteoCAR/Vegfa|L@OsteoCAR/Itga9|R,OsteoCAR/Vegfa|L,OsteoCAR/Itga9|R,0.41179973,Ligand,Receptor,Vegfa|L,Itga9|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15341,OsteoCAR/Vegfa|L@OsteoCAR/Itgav|R,OsteoCAR/Vegfa|L,OsteoCAR/Itgav|R,0.09872973,Ligand,Receptor,Vegfa|L,Itgav|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15342,OsteoCAR/Vegfa|L@OsteoCAR/Itgb1|R,OsteoCAR/Vegfa|L,OsteoCAR/Itgb1|R,0.064697385,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15343,OsteoCAR/Vegfa|L@OsteoCAR/Nrp1|R,OsteoCAR/Vegfa|L,OsteoCAR/Nrp1|R,-0.18285733,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15344,OsteoCAR/Vegfa|L@OsteoCAR/Nrp2|R,OsteoCAR/Vegfa|L,OsteoCAR/Nrp2|R,0.26006085,Ligand,Receptor,Vegfa|L,Nrp2|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15345,OsteoCAR/Vegfa|L@ResMac/Cd44|R,OsteoCAR/Vegfa|L,ResMac/Cd44|R,0.044285655,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15346,OsteoCAR/Vegfa|L@ResMac/Itgav|R,OsteoCAR/Vegfa|L,ResMac/Itgav|R,0.37670076,Ligand,Receptor,Vegfa|L,Itgav|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15347,OsteoCAR/Vegfa|L@ResMac/Itgb1|R,OsteoCAR/Vegfa|L,ResMac/Itgb1|R,0.22821605,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15348,OsteoCAR/Vegfa|L@ResMac/Nrp1|R,OsteoCAR/Vegfa|L,ResMac/Nrp1|R,0.028847605,Ligand,Receptor,Vegfa|L,Nrp1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15349,OsteoCAR/Vegfa|L@ResMac/Sirpa|R,OsteoCAR/Vegfa|L,ResMac/Sirpa|R,0.14986342,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15350,OsteoCAR/Vegfa|L@Spp1+Mac/Cd44|R,OsteoCAR/Vegfa|L,Spp1+Mac/Cd44|R,-0.49079138,Ligand,Receptor,Vegfa|L,Cd44|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15351,OsteoCAR/Vegfa|L@Spp1+Mac/Itgav|R,OsteoCAR/Vegfa|L,Spp1+Mac/Itgav|R,0.088166356,Ligand,Receptor,Vegfa|L,Itgav|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15352,OsteoCAR/Vegfa|L@Spp1+Mac/Itgb1|R,OsteoCAR/Vegfa|L,Spp1+Mac/Itgb1|R,-0.80457693,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15353,OsteoCAR/Vegfa|L@Spp1+Mac/Itgb3|R,OsteoCAR/Vegfa|L,Spp1+Mac/Itgb3|R,0.377824,Ligand,Receptor,Vegfa|L,Itgb3|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15354,OsteoCAR/Vegfa|L@Spp1+Mac/Nrp2|R,OsteoCAR/Vegfa|L,Spp1+Mac/Nrp2|R,-0.7216106,Ligand,Receptor,Vegfa|L,Nrp2|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15355,OsteoCAR/Vegfa|L@Spp1+Mac/Sirpa|R,OsteoCAR/Vegfa|L,Spp1+Mac/Sirpa|R,-0.11571282,Ligand,Receptor,Vegfa|L,Sirpa|R,OsteoCAR,Spp1+Mac,OsteoCAR@Spp1+Mac,LR
15356,OsteoCAR/Vegfa|L@TCells/Itgb1|R,OsteoCAR/Vegfa|L,TCells/Itgb1|R,0.1615135,Ligand,Receptor,Vegfa|L,Itgb1|R,OsteoCAR,TCells,OsteoCAR@TCells,LR
15357,OsteoCAR/Vegfb|L@DC/Nrp1|R,OsteoCAR/Vegfb|L,DC/Nrp1|R,0.22465152,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,DC,OsteoCAR@DC,LR
15358,OsteoCAR/Vegfb|L@EC/Flt1_Kdr|R,OsteoCAR/Vegfb|L,EC/Flt1_Kdr|R,0.8489664,Ligand,Receptor,Vegfb|L,Flt1_Kdr|R,OsteoCAR,EC,OsteoCAR@EC,LR
15359,OsteoCAR/Vegfb|L@EC/Nrp1|R,OsteoCAR/Vegfb|L,EC/Nrp1|R,0.8080762,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,EC,OsteoCAR@EC,LR
15361,OsteoCAR/Vegfb|L@InfiltMac/Adrb2|R,OsteoCAR/Vegfb|L,InfiltMac/Adrb2|R,0.17730442,Ligand,Receptor,Vegfb|L,Adrb2|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15362,OsteoCAR/Vegfb|L@InfiltMac/Nrp1|R,OsteoCAR/Vegfb|L,InfiltMac/Nrp1|R,0.22875136,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,InfiltMac,OsteoCAR@InfiltMac,LR
15363,OsteoCAR/Vegfb|L@Ly6ClowMac/Adrb2|R,OsteoCAR/Vegfb|L,Ly6ClowMac/Adrb2|R,0.27230152,Ligand,Receptor,Vegfb|L,Adrb2|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15364,OsteoCAR/Vegfb|L@Ly6ClowMac/Nrp1|R,OsteoCAR/Vegfb|L,Ly6ClowMac/Nrp1|R,0.21764982,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,Ly6ClowMac,OsteoCAR@Ly6ClowMac,LR
15365,OsteoCAR/Vegfb|L@OsteoCAR/Nrp1|R,OsteoCAR/Vegfb|L,OsteoCAR/Nrp1|R,0.6306832,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,OsteoCAR,OsteoCAR@OsteoCAR,LR
15366,OsteoCAR/Vegfb|L@ResMac/Adrb2|R,OsteoCAR/Vegfb|L,ResMac/Adrb2|R,0.18704683,Ligand,Receptor,Vegfb|L,Adrb2|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15367,OsteoCAR/Vegfb|L@ResMac/Nrp1|R,OsteoCAR/Vegfb|L,ResMac/Nrp1|R,0.18375671,Ligand,Receptor,Vegfb|L,Nrp1|R,OsteoCAR,ResMac,OsteoCAR@ResMac,LR
15368,OsteoCAR/Vegfc|L@BCells/Itgb1|R,OsteoCAR/Vegfc|L,BCells/Itgb1|R,-0.6235038,Ligand,Receptor,Vegfc|L,Itgb1|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15369,OsteoCAR/Vegfc|L@BCells/Nrp2|R,OsteoCAR/Vegfc|L,BCells/Nrp2|R,0.24565634,Ligand,Receptor,Vegfc|L,Nrp2|R,OsteoCAR,BCells,OsteoCAR@BCells,LR
15370,OsteoCAR/Vegfc|L@Baso/Itgb1|R,OsteoCAR/Vegfc|L,Baso/Itgb1|R,-0.08526099,Ligand,Receptor,Vegfc|L,Itgb1|R,OsteoCAR,Baso,OsteoCAR@Baso,LR
15371,OsteoCAR/Vegfc|L@DC/Itgb1|R,OsteoCAR/Vegfc|L,DC/Itgb1|R,-0.19202012,Ligand,Receptor,Vegfc|L,Itgb1|R,OsteoCAR,DC,OsteoCAR@DC,LR
15372,OsteoCAR/Vegfc|L@EC/Flt1|R,OsteoCAR/Vegfc|L,EC/Flt1|R,-0.200001,Ligand,Receptor,Vegfc|L,Flt1|R,OsteoCAR,EC,OsteoCAR@EC,LR
15373,OsteoCAR/Vegfc|L@EC/Flt4_Kdr|R,OsteoCAR/Vegfc|L,EC/Flt4_Kdr|R,-0.20466793,Ligand,Receptor,Vegfc|L,Flt4_Kdr|R,OsteoCAR,EC,OsteoCAR@EC,LR
